src_ip,dst_ip,src_port,dst_port,protocol,packet_count,flow_duration,total_bytes,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,large_packet_ratio,mean_iat,std_iat,max_iat,burst_density,mean_burst_time,std_burst_time,idle_ratio,mean_idle_time,std_idle_time
203.74.118.205,40.136.199.114,22,39948,6,5,0.18904805183410645,1430,286.0,443.27147438110654,52.0,1172.0,0.0,0.04726201295852661,0.026269437861622415,0.06264901161193848,7564.174409374175,0.18904805183410645,0.0,0.0,0.0,0.0
43.208.151.69,150.96.221.192,443,21305,17,7,0.03448200225830078,4373,624.7142857142857,652.3747201648789,56.0,1378.0,0.42857142857142855,0.005747000376383464,0.006417169767756723,0.016800880432128906,126816.10398199383,0.03448200225830078,0.0,0.0,0.0,0.0
203.74.118.221,40.136.199.114,22,49266,6,5,0.22899389266967773,1426,285.2,443.62073892008243,52.0,1172.0,0.0,0.057248473167419434,0.0331236577534873,0.08560895919799805,6227.213119800829,0.22899389266967773,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.200,53800,22,6,5,0.3606090545654297,288,57.6,7.83836717690617,52.0,72.0,0.0,0.09015226364135742,0.048778478905400526,0.17461705207824707,798.6466166260066,0.3606090545654297,0.0,0.0,0.0,0.0
203.74.118.200,40.136.199.114,22,53800,6,5,0.29948902130126953,1482,296.4,466.0101286452903,52.0,1228.0,0.2,0.07487225532531738,0.05671830639101558,0.15941691398620605,4948.411948955035,0.29948902130126953,0.0,0.0,0.0,0.0
203.74.117.211,40.136.199.114,22,46846,6,12,0.6901369094848633,2349,195.75,286.69034543679123,52.0,892.0,0.0,0.06273971904407848,0.0359064644823943,0.12859797477722168,3403.6675390768696,0.6901369094848633,0.0,0.0,0.0,0.0
40.136.199.114,203.74.117.216,53204,22,6,12,0.7299559116363525,1152,96.0,53.0659966456864,52.0,204.0,0.0,0.0663596283305775,0.035092614176473365,0.10726213455200195,1578.1753438261837,0.7299559116363525,0.0,0.0,0.0,0.0
203.74.117.142,40.136.199.114,22,54894,6,5,0.24493908882141113,1422,284.4,440.07344841514805,52.0,1164.0,0.0,0.06123477220535278,0.03409671664221928,0.09759807586669922,5805.501283364022,0.24493908882141113,0.0,0.0,0.0,0.0
203.74.117.163,40.136.199.114,22,55400,6,5,0.25770998001098633,1422,284.4,440.07344841514805,52.0,1164.0,0.0,0.06442749500274658,0.037773980008427174,0.1101839542388916,5517.809136185737,0.25770998001098633,0.0,0.0,0.0,0.0
203.74.118.137,40.136.199.114,22,33140,6,5,0.20542597770690918,1430,286.0,443.27147438110654,52.0,1172.0,0.0,0.051356494426727295,0.02828787462244873,0.06910395622253418,6961.111028173903,0.20542597770690918,0.0,0.0,0.0,0.0
203.74.119.11,40.136.199.114,22,51096,6,5,0.20864009857177734,1457,291.4,464.3634783227467,52.0,1220.0,0.2,0.052160024642944336,0.029416995601370646,0.07203412055969238,6983.283782407609,0.20864009857177734,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.131,50178,22,6,6,0.2713780403137207,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.05427560806274414,0.028845868359625586,0.08673596382141113,1252.8602047046516,0.2713780403137207,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.132,43222,22,6,6,0.2890040874481201,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.057800817489624026,0.03130379650033991,0.0954132080078125,1176.449878450787,0.2890040874481201,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.141,60386,22,6,6,0.2982211112976074,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.059644222259521484,0.03423711259257439,0.10643911361694336,1140.0898428376454,0.2982211112976074,0.0,0.0,0.0,0.0
203.74.117.216,40.136.199.114,22,53204,6,12,0.6641900539398193,2349,195.75,286.69034543679123,52.0,892.0,0.0,0.06038091399452903,0.03622979827931392,0.11150693893432617,3536.6330004993365,0.6641900539398193,0.0,0.0,0.0,0.0
43.135.2.251,131.128.239.125,60360,443,6,54,2.695891857147217,5488,101.62962962962963,149.21204105620674,40.0,687.0,0.0,0.0508658840971173,0.14083190297448586,1.0006999969482422,3237.38975596903,0.8475959300994873,0.0,0.3711942758760743,1.0006999969482422,0.0
40.136.199.114,203.74.118.201,55696,22,6,5,0.2884528636932373,288,57.6,7.83836717690617,52.0,72.0,0.0,0.07211321592330933,0.01394647096982606,0.09585189819335938,998.4265640008208,0.2884528636932373,0.0,0.0,0.0,0.0
157.154.191.246,101.217.78.178,36922,8081,6,5,0.1774740219116211,1527,305.4,502.8095464487523,52.0,1311.0,0.2,0.04436850547790527,0.04323226549490787,0.08801507949829102,8604.027674161463,0.1774740219116211,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.198,38718,22,6,6,0.34827399253845215,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.06965479850769044,0.053679284620259865,0.16613483428955078,976.2400611133787,0.34827399253845215,0.0,0.0,0.0,0.0
203.74.118.201,40.136.199.114,22,55696,6,5,0.22748088836669922,1382,276.4,424.08376531058104,52.0,1124.0,0.0,0.056870222091674805,0.032110169498461585,0.08954191207885742,6075.208931676467,0.22748088836669922,0.0,0.0,0.0,0.0
223.161.89.114,150.96.198.114,2049,443,6,281,9.76248812675476,17386,61.87188612099644,153.20641052972752,40.0,2083.0,0.0071174377224199285,0.03486602902412415,0.04549769819127187,0.12863707542419434,1804.6779115316347,4.816925525665283,0.0,0.01317666772828005,0.12863707542419434,0.0
118.152.219.16,202.16.167.95,62067,53,17,7,0.027940988540649414,539,77.0,0.0,77.0,77.0,0.0,0.004656831423441569,0.0070799693499919445,0.020007848739624023,19289.96568071289,0.027940988540649414,0.0,0.0,0.0,0.0
203.74.118.198,40.136.199.114,22,38718,6,5,0.28682613372802734,1482,296.4,466.0101286452903,52.0,1228.0,0.2,0.07170653343200684,0.055310199869335844,0.1558082103729248,5166.875186241093,0.28682613372802734,0.0,0.0,0.0,0.0
185.192.74.51,150.96.198.114,39550,80,6,9,0.5459599494934082,841,93.44444444444444,123.02403659548371,40.0,441.0,0.0,0.06824499368667603,0.08807080535167562,0.1825411319732666,1540.4032115856558,0.5459599494934082,0.0,0.0,0.0,0.0
34.35.71.56,150.96.197.249,45907,80,6,22,0.8759019374847412,1552,70.54545454545455,83.25684644123176,52.0,452.0,0.0,0.04170961607070196,0.1156481467198043,0.4978668689727783,4105.428368539092,0.18901753425598145,0.0,0.5684041549197927,0.4978668689727783,0.0
203.74.118.132,40.136.199.114,22,43222,6,5,0.2271730899810791,1390,278.0,427.28164013914756,52.0,1132.0,0.0,0.056793272495269775,0.031676906371999845,0.08410906791687012,6118.655521480335,0.2271730899810791,0.0,0.0,0.0,0.0
203.74.118.131,40.136.199.114,22,50178,6,5,0.21289992332458496,1430,286.0,443.27147438110654,52.0,1172.0,0.0,0.05322498083114624,0.02874152292775974,0.08409380912780762,6716.739306103654,0.21289992332458496,0.0,0.0,0.0,0.0
216.197.43.75,131.129.132.116,443,50733,17,17,0.14346098899841309,9101,535.3529411764706,531.0329491468348,50.0,1278.0,0.29411764705882354,0.008966311812400818,0.012689768087267244,0.042360782623291016,63438.40667161439,0.14346098899841309,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.10,46214,22,6,5,0.3859119415283203,288,57.6,7.83836717690617,52.0,72.0,0.0,0.09647798538208008,0.0473298853385467,0.17835092544555664,746.282306209897,0.3859119415283203,0.0,0.0,0.0,0.0
203.74.118.141,40.136.199.114,22,60386,6,5,0.2388920783996582,1430,286.0,443.27147438110654,52.0,1172.0,0.0,0.05972301959991455,0.03305251102366959,0.09602808952331543,5985.941533256436,0.2388920783996582,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.124,42088,22,6,5,0.2828998565673828,288,57.6,7.83836717690617,52.0,72.0,0.0,0.0707249641418457,0.008648895516702691,0.08410501480102539,1018.0244891955733,0.2828998565673828,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.219,39806,22,6,5,0.2824239730834961,288,57.6,7.83836717690617,52.0,72.0,0.0,0.07060599327087402,0.008807937707980688,0.08394002914428711,1019.739851103237,0.2824239730834961,0.0,0.0,0.0,0.0
202.185.48.108,18.203.89.41,57624,443,6,11,0.04607105255126953,1445,131.36363636363637,158.4850281011787,52.0,569.0,0.0,0.004607105255126953,0.007860587714716583,0.026582002639770508,31363.91630027741,0.04607105255126953,0.0,0.0,0.0,0.0
172.71.81.122,131.129.158.61,443,39196,6,31,0.6640009880065918,17628,568.6451612903226,1128.1773353050228,52.0,5652.0,0.16129032258064516,0.022133366266886393,0.03736811965567084,0.13575506210327148,56985.700498008395,0.0773349404335022,0.0,0.5341267536522227,0.11822040875752766,0.012679983464190506
40.136.199.114,203.74.119.150,50202,22,6,6,0.27580690383911133,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.05516138076782227,0.028619493030110365,0.08313584327697754,1232.7420471544365,0.27580690383911133,0.0,0.0,0.0,0.0
203.74.119.10,40.136.199.114,22,46214,6,5,0.322192907333374,1468,293.6,463.3485081447873,52.0,1220.0,0.2,0.0805482268333435,0.05640826809182079,0.16583490371704102,4556.262445028362,0.322192907333374,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.225,45442,22,6,5,0.2805061340332031,288,57.6,7.83836717690617,52.0,72.0,0.0,0.07012653350830078,0.00938156425194755,0.08403921127319336,1026.7118552710676,0.2805061340332031,0.0,0.0,0.0,0.0
40.136.199.114,203.74.113.43,50146,22,6,6,0.28035402297973633,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.056070804595947266,0.027999631974588074,0.08116817474365234,1212.7480235107996,0.28035402297973633,0.0,0.0,0.0,0.0
203.74.113.43,40.136.199.114,22,50146,6,5,0.2192389965057373,1422,284.4,440.07344841514805,52.0,1164.0,0.0,0.054809749126434326,0.030292239896652546,0.07735204696655273,6486.042796314256,0.2192389965057373,0.0,0.0,0.0,0.0
203.74.119.124,40.136.199.114,22,42088,6,5,0.22140812873840332,1403,280.6,441.7798546787755,52.0,1164.0,0.0,0.05535203218460083,0.031807129638445085,0.08568096160888672,6336.6854293422375,0.22140812873840332,0.0,0.0,0.0,0.0
203.74.119.219,40.136.199.114,22,39806,6,5,0.2205810546875,1420,284.0,440.24720328470005,52.0,1164.0,0.0,0.055145263671875,0.03164727735443683,0.08161520957946777,6437.513704420439,0.2205810546875,0.0,0.0,0.0,0.0
40.136.199.114,203.74.120.65,50544,22,6,6,0.2762010097503662,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.055240201950073245,0.028539514457773533,0.08140802383422852,1230.9830775934433,0.2762010097503662,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.64,42030,22,6,6,0.26662611961364746,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.053325223922729495,0.027248782348957765,0.0774071216583252,1275.1891123928901,0.26662611961364746,0.0,0.0,0.0,0.0
80.141.205.33,133.254.113.166,43156,4434,6,6,0.645258903503418,653,108.83333333333333,123.5400295001134,52.0,385.0,0.0,0.1290517807006836,0.10531957877736597,0.21905303001403809,1011.9953160804777,0.645258903503418,0.0,0.0,0.0,0.0
18.203.89.41,202.185.48.108,443,57624,6,11,0.04604506492614746,5944,540.3636363636364,634.1296501687494,52.0,1542.0,0.2727272727272727,0.004604506492614746,0.006286713502016168,0.01984095573425293,129088.12098348654,0.04604506492614746,0.0,0.0,0.0,0.0
203.74.120.65,40.136.199.114,22,50544,6,5,0.2147350311279297,1355,271.0,414.74908077053044,52.0,1100.0,0.0,0.05368375778198242,0.030709928304325035,0.07894492149353027,6310.072850292899,0.2147350311279297,0.0,0.0,0.0,0.0
203.74.119.150,40.136.199.114,22,50202,6,5,0.2141120433807373,1422,284.4,440.07344841514805,52.0,1164.0,0.0,0.053528010845184326,0.029509774983717,0.07657003402709961,6641.351584879347,0.2141120433807373,0.0,0.0,0.0,0.0
203.74.119.225,40.136.199.114,22,45442,6,5,0.21932005882263184,1444,288.8,449.84192779241914,52.0,1188.0,0.0,0.05483001470565796,0.03141926815804844,0.0798029899597168,6583.9550827984285,0.21932005882263184,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.219,57606,22,6,6,0.2502100467681885,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.050042009353637694,0.025125285487176102,0.06527900695800781,1358.8528739700203,0.2502100467681885,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.127,32828,22,6,6,0.26333093643188477,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.05266618728637695,0.02656615398385539,0.07122492790222168,1291.1460896348467,0.26333093643188477,0.0,0.0,0.0,0.0
40.136.199.114,203.74.112.124,35480,22,6,6,0.2625420093536377,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.05250840187072754,0.026835661558761065,0.07328009605407715,1295.0259115146732,0.2625420093536377,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.197,50706,22,6,6,0.2775430679321289,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.05550861358642578,0.02883538004885448,0.0819709300994873,1225.0306862373445,0.2775430679321289,0.0,0.0,0.0,0.0
203.74.118.219,40.136.199.114,22,57606,6,5,0.18971014022827148,1430,286.0,443.27147438110654,52.0,1172.0,0.0,0.04742753505706787,0.02667013793564692,0.06471800804138184,7537.775579648833,0.18971014022827148,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.104,55850,22,6,6,0.3223869800567627,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.06447739601135254,0.04129312698063076,0.12999916076660156,1054.6298901718867,0.3223869800567627,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.116,56880,22,6,5,0.3258230686187744,288,57.6,7.83836717690617,52.0,72.0,0.0,0.0814557671546936,0.024208446197588024,0.12270593643188477,883.912601119011,0.3258230686187744,0.0,0.0,0.0,0.0
203.74.112.124,40.136.199.114,22,35480,6,5,0.20205903053283691,1426,285.2,443.62073892008243,52.0,1172.0,0.0,0.05051475763320923,0.028996032948737926,0.06951498985290527,7057.308643572929,0.20205903053283691,0.0,0.0,0.0,0.0
203.74.118.197,40.136.199.114,22,50706,6,5,0.2172858715057373,1098,219.6,308.6704391418135,52.0,836.0,0.0,0.054321467876434326,0.030628550017830845,0.0771338939666748,5053.2275253961125,0.2172858715057373,0.0,0.0,0.0,0.0
203.74.119.64,40.136.199.114,22,42030,6,5,0.20435810089111328,1430,286.0,443.27147438110654,52.0,1172.0,0.0,0.05108952522277832,0.02763923861985823,0.07507801055908203,6997.486257105493,0.20435810089111328,0.0,0.0,0.0,0.0
150.96.161.254,3.126.3.73,42294,443,6,8,0.4621739387512207,2421,302.625,444.41673503030916,52.0,1392.0,0.125,0.06602484839303153,0.09708334912342258,0.29457998275756836,14445.54214442883,0.08379697799682617,0.0,0.6373776638636279,0.29457998275756836,0.0
133.244.172.48,51.252.212.47,45010,443,6,8,0.8027160167694092,734,91.75,91.3259957514836,52.0,332.0,0.0,0.11467371668134417,0.12340833161992024,0.2575650215148926,914.3944686186352,0.8027160167694092,0.0,0.0,0.0,0.0
203.74.119.127,40.136.199.114,22,32828,6,5,0.20291614532470703,985,197.0,275.6069665302385,52.0,748.0,0.0,0.05072903633117676,0.028029723508186825,0.0694429874420166,4854.197995067434,0.20291614532470703,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.79,39218,22,6,5,0.2768270969390869,288,57.6,7.83836717690617,52.0,72.0,0.0,0.06920677423477173,0.0029814748718524457,0.07275700569152832,1040.3568249915447,0.2768270969390869,0.0,0.0,0.0,0.0
203.74.119.104,40.136.199.114,22,55850,6,5,0.2620198726654053,1388,277.6,427.45460577703454,52.0,1132.0,0.0,0.06550496816635132,0.04312683619655809,0.12507891654968262,5297.287906419749,0.2620198726654053,0.0,0.0,0.0,0.0
203.74.119.116,40.136.199.114,22,56880,6,5,0.2631690502166748,1422,284.4,440.07344841514805,52.0,1164.0,0.0,0.0657922625541687,0.03735402000177162,0.11419296264648438,5403.350414795415,0.2631690502166748,0.0,0.0,0.0,0.0
203.74.117.79,40.136.199.114,22,34236,6,6,0.2792339324951172,1474,245.66666666666666,410.96052797751213,52.0,1164.0,0.0,0.055846786499023436,0.044584880373808006,0.10246491432189941,5278.709174489746,0.2792339324951172,0.0,0.0,0.0,0.0
59.28.113.31,150.96.28.48,443,64247,6,12,0.04390311241149902,5471,455.9166666666667,532.7349963996065,40.0,1500.0,0.16666666666666666,0.003991192037409002,0.005512285326169591,0.013702154159545898,124612.47248827375,0.04390311241149902,0.0,0.0,0.0,0.0
203.74.119.79,40.136.199.114,22,39218,6,5,0.2105700969696045,1389,277.8,427.36794451619795,52.0,1132.0,0.0,0.05264252424240112,0.02991849454457456,0.07387709617614746,6596.346887058765,0.2105700969696045,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.54,50256,22,6,6,0.30722713470458984,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.061445426940917966,0.03350653229123493,0.1016228199005127,1106.6694797562125,0.30722713470458984,0.0,0.0,0.0,0.0
101.221.157.197,133.254.113.177,48468,2670,6,11,7.985107898712158,978,88.9090909090909,72.98001537837669,40.0,299.0,0.0,0.7985107898712158,2.07015688874311,7.000761032104492,993.55119584955,0.492173433303833,0.0,0.8767270579407599,7.000761032104492,0.0
40.136.199.114,203.74.119.47,40744,22,6,6,0.3069629669189453,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.061392593383789065,0.03283251281116346,0.0977630615234375,1107.6218600269067,0.3069629669189453,0.0,0.0,0.0,0.0
185.240.44.197,131.129.144.177,35488,60377,6,5,9.683193922042847,880,176.0,228.99868995258467,52.0,633.0,0.0,2.4207984805107117,4.073489437049612,9.475996971130371,90.87909590632799,9.683193922042847,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.52,59878,22,6,5,0.3022639751434326,288,57.6,7.83836717690617,52.0,72.0,0.0,0.07556599378585815,0.01486405457398369,0.09873008728027344,952.8063906952385,0.3022639751434326,0.0,0.0,0.0,0.0
133.254.113.177,101.221.157.197,2670,48468,6,8,7.752125978469849,1639,204.875,370.86872256231044,52.0,1185.0,0.0,1.1074465683528356,2.393667174061848,6.962865114212036,2076.623835792756,0.39463043212890625,0.0,0.8981877017172388,6.962865114212036,0.0
202.185.48.108,18.203.89.41,57634,443,6,13,0.05289888381958008,1573,121.0,147.79715829473852,52.0,569.0,0.0,0.00440824031829834,0.00691501433930529,0.025295019149780273,29735.415022173984,0.05289888381958008,0.0,0.0,0.0,0.0
157.149.222.197,131.128.126.53,443,60248,6,5,0.25716114044189453,281,56.2,20.400000000000002,40.0,88.0,0.0,0.06429028511047363,0.11124488515250681,0.256972074508667,1092.695835853379,0.25716114044189453,0.0,0.0,0.0,0.0
203.74.119.47,40.136.199.114,22,40744,6,5,0.23577404022216797,1390,278.0,427.28164013914756,52.0,1132.0,0.0,0.05894351005554199,0.0323756397659538,0.09175395965576172,5895.450165930286,0.23577404022216797,0.0,0.0,0.0,0.0
203.74.119.52,40.136.199.114,22,59878,6,5,0.24158096313476562,1390,278.0,427.28164013914756,52.0,1132.0,0.0,0.060395240783691406,0.03347668308211911,0.09465789794921875,5753.740808971709,0.24158096313476562,0.0,0.0,0.0,0.0
163.208.109.11,203.74.112.102,54212,53,6,5,0.5055739879608154,320,64.0,20.23857702507763,52.0,104.0,0.0,0.12639349699020386,0.12623547560968376,0.2526688575744629,632.9427040896287,0.5055739879608154,0.0,0.0,0.0,0.0
188.230.124.162,202.7.33.139,3548,34601,6,7,6.172163009643555,2010,287.14285714285717,150.07753098356346,40.0,382.0,0.0,1.0286938349405925,1.0208663449875226,3.048063039779663,325.6556366388712,6.172163009643555,0.0,0.0,0.0,0.0
79.191.94.141,202.7.33.48,36696,1080,6,6,5.182232856750488,4516,752.6666666666666,673.2824238179861,40.0,1493.0,0.5,1.0364465713500977,0.8985156635542433,2.6088030338287354,871.4388668734742,5.182232856750488,0.0,0.0,0.0,0.0
203.74.117.71,40.136.199.114,22,58012,6,5,0.2870340347290039,1422,284.4,440.07344841514805,52.0,1164.0,0.0,0.07175850868225098,0.03984166131938983,0.10176610946655273,4954.099074848273,0.2870340347290039,0.0,0.0,0.0,0.0
165.234.119.94,133.254.113.142,43938,2472,6,5,7.2792088985443115,718,143.6,179.22678371270294,52.0,502.0,0.0,1.8198022246360779,2.99335088996603,7.004268169403076,98.63707874993203,7.2792088985443115,0.0,0.0,0.0,0.0
18.203.89.41,202.185.48.108,443,57634,6,12,0.05289506912231445,6175,514.5833333333334,845.7162111028864,52.0,2948.0,0.16666666666666666,0.004808642647483132,0.005918933395876582,0.019080162048339844,116738.35319825396,0.05289506912231445,0.0,0.0,0.0,0.0
117.46.69.87,157.154.191.189,1812,51838,17,5,4.114441156387329,1061,212.2,73.69233338685918,122.0,277.0,0.0,1.0286102890968323,1.5893192075201268,3.781332015991211,257.8721390827881,4.114441156387329,0.0,0.0,0.0,0.0
172.71.129.193,150.96.244.228,443,62671,17,34,7.898705005645752,7353,216.26470588235293,386.129687816346,52.0,1385.0,0.08823529411764706,0.23935469714078036,0.8770192032031484,5.03174901008606,2564.740249465979,1.4334779977798462,0.0,0.6370345986405267,5.03174901008606,0.0
142.123.75.120,131.129.31.19,443,33136,6,16,0.06137990951538086,9046,565.375,601.6647607887635,52.0,1529.0,0.3125,0.004091993967692057,0.00836042053425776,0.033737897872924805,147374.81199644407,0.06137990951538086,0.0,0.0,0.0,0.0
101.208.244.130,131.129.187.251,49418,25,6,11,0.6041691303253174,688,62.54545454545455,16.56592140709703,52.0,107.0,0.0,0.06041691303253174,0.03898381703395375,0.08764004707336426,1138.752092278286,0.6041691303253174,0.0,0.0,0.0,0.0
203.74.115.177,92.176.165.139,22,61800,6,11,1.2593348026275635,2511,228.27272727272728,410.88288331549285,40.0,1500.0,0.09090909090909091,0.12593348026275636,0.11597372301924946,0.2520878314971924,1993.9082131714827,1.2593348026275635,0.0,0.0,0.0,0.0
40.136.199.114,203.74.114.42,40320,22,6,6,0.2623929977416992,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.052478599548339847,0.026507748104151154,0.07234692573547363,1295.7613471581626,0.2623929977416992,0.0,0.0,0.0,0.0
40.136.199.114,203.74.114.76,59904,22,6,12,0.7437930107116699,1152,96.0,53.0659966456864,52.0,204.0,0.0,0.06761754642833363,0.03473254967015632,0.10814499855041504,1548.8159132899634,0.7437930107116699,0.0,0.0,0.0,0.0
40.136.199.114,203.74.114.195,42744,22,6,5,0.29295921325683594,288,57.6,7.83836717690617,52.0,72.0,0.0,0.07323980331420898,0.010534486943770367,0.08924102783203125,983.068645391491,0.29295921325683594,0.0,0.0,0.0,0.0
203.74.114.42,40.136.199.114,22,40320,6,6,0.20030879974365234,1482,247.0,413.9400117569372,52.0,1172.0,0.0,0.04006175994873047,0.03209062685363727,0.07155084609985352,7398.539671531788,0.20030879974365234,0.0,0.0,0.0,0.0
146.84.146.147,150.96.88.248,80,57730,6,7,0.060958147048950195,5532,790.2857142857143,1093.1414382785206,40.0,3162.0,0.2857142857142857,0.010159691174825033,0.015432113553596156,0.04072904586791992,90749.3012583953,0.060958147048950195,0.0,0.0,0.0,0.0
157.154.191.240,123.83.231.186,52136,443,6,13,0.3874189853668213,2707,208.23076923076923,335.4159653661184,40.0,1268.0,0.07692307692307693,0.03228491544723511,0.038147420374548276,0.12001776695251465,10123.326635255653,0.13370060920715332,0.0,0.3097872373281882,0.12001776695251465,0.0
18.191.2.184,202.7.33.78,46964,20240,6,7,6.820513010025024,1165,166.42857142857142,73.82964395505788,40.0,213.0,0.0,1.1367521683375041,1.0852969741678236,3.264697790145874,170.80824088736466,6.820513010025024,0.0,0.0,0.0,0.0
150.96.198.114,219.171.22.179,80,63129,6,5,0.03946995735168457,732,146.4,184.82597220087874,52.0,516.0,0.0,0.009867489337921143,0.009507205051193261,0.019748926162719727,18545.281115882513,0.03946995735168457,0.0,0.0,0.0,0.0
126.239.145.110,192.83.96.49,52474,53,17,5,8.024892091751099,305,61.0,0.0,61.0,61.0,0.0,2.0062230229377747,1.2269808467289356,4.011817932128906,38.00673685154932,8.024892091751099,0.0,0.0,0.0,0.0
133.228.243.255,34.32.154.74,43301,443,6,21,5.3812689781188965,29783,1418.2380952380952,1014.9903074724599,52.0,3728.0,0.6666666666666666,0.2690634489059448,0.6717268603100354,2.995448112487793,12483.329300078203,1.1929104328155518,0.0,0.5566433434240919,2.995448112487793,0.0
142.122.56.101,131.129.31.19,443,53246,6,8,8.248800992965698,2018,252.25,331.5345947257993,52.0,842.0,0.0,1.1784001418522425,2.6493588843899807,7.659884929656982,3426.62851142784,0.2944580316543579,0.0,0.9286057461664222,7.659884929656982,0.0
150.96.222.11,5.164.202.4,993,65214,6,8,0.7931599617004395,4379,547.375,788.774989699217,52.0,2367.0,0.25,0.11330856595720563,0.09217122769630984,0.24053406715393066,5520.947463944724,0.7931599617004395,0.0,0.0,0.0,0.0
203.74.114.195,40.136.199.114,22,42744,6,5,0.23088979721069336,1422,284.4,440.07344841514805,52.0,1164.0,0.0,0.05772244930267334,0.032767689115930775,0.08624982833862305,6158.7556419686625,0.23088979721069336,0.0,0.0,0.0,0.0
40.136.199.114,203.74.118.202,49436,22,6,6,0.2675199508666992,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.053503990173339844,0.026937274892625453,0.07166194915771484,1270.928496996169,0.2675199508666992,0.0,0.0,0.0,0.0
203.74.114.76,40.136.199.114,22,59904,6,13,0.6786179542541504,3021,232.3846153846154,392.06740756023817,52.0,1420.0,0.07692307692307693,0.056551496187845864,0.03913371344757823,0.1172170639038086,4451.688213336584,0.6786179542541504,0.0,0.0,0.0,0.0
203.74.118.202,40.136.199.114,22,49436,6,5,0.20565199851989746,1380,276.0,428.1607174881881,52.0,1132.0,0.0,0.051412999629974365,0.029434971541129947,0.07212591171264648,6710.332501504866,0.20565199851989746,0.0,0.0,0.0,0.0
40.136.199.114,203.74.119.53,46396,22,6,6,0.2938051223754883,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.05876102447509766,0.03090827511159021,0.08945298194885254,1157.2257148728688,0.2938051223754883,0.0,0.0,0.0,0.0
131.129.189.112,23.133.89.107,443,36269,6,52,0.7032949924468994,103833,1996.7884615384614,1156.2327310400801,40.0,4420.0,0.8461538461538461,0.013790097891115675,0.037522663672060745,0.12533998489379883,21741447.894848395,0.0006821155548095703,0.0,0.9932093898799976,0.11642003059387207,0.005446540576345796
40.136.199.114,203.74.119.48,38302,22,6,6,0.2928028106689453,340,56.666666666666664,7.4535599249993,52.0,72.0,0.0,0.05856056213378906,0.03104836659963355,0.0908658504486084,1161.1870734305999,0.2928028106689453,0.0,0.0,0.0,0.0
142.122.59.154,133.228.243.255,443,44603,6,11,0.5105350017547607,2083,189.36363636363637,301.8877794892643,52.0,1135.0,0.0,0.05105350017547607,0.07238536489478405,0.1666250228881836,4080.0256844581595,0.5105350017547607,0.0,0.0,0.0,0.0
178.179.229.190,203.74.113.64,55244,80,6,7,1.2417058944702148,734,104.85714285714286,82.09824875708124,52.0,257.0,0.0,0.20695098241170248,0.14268622953782617,0.3369171619415283,591.1217882970421,1.2417058944702148,0.0,0.0,0.0,0.0
18.189.4.9,202.7.37.252,45428,33189,6,7,6.592529058456421,1155,165.0,72.92853644885128,40.0,211.0,0.0,1.09875484307607,1.0404627651536835,3.1345109939575195,175.19829105950748,6.592529058456421,0.0,0.0,0.0,0.0
203.74.119.53,40.136.199.114,22,46396,6,5,0.23331499099731445,1390,278.0,427.28164013914756,52.0,1132.0,0.0,0.05832874774932861,0.032994371007207764,0.09346508979797363,5957.585650509482,0.23331499099731445,0.0,0.0,0.0,0.0
